theta 12.20
0.00	-0.012683
3.00	-0.030566
6.00	-0.024077
9.00	-0.067106
12.00	-0.051363
15.00	-0.040559
18.00	-0.065082
21.00	-0.056717
24.00	-0.036226
27.00	-0.049854
30.00	-0.051970
33.00	-0.041880
36.00	-0.047419
39.00	-0.041084
42.00	-0.040146
45.00	-0.022936
48.00	0.003621
51.00	-0.013244
54.00	-0.005007
57.00	0.030574
60.00	0.039857
63.00	0.010859
66.00	0.038687
69.00	0.060520
72.00	0.045654
75.00	0.073258
78.00	0.074129
81.00	0.010084
84.00	0.062621
87.00	0.093202
90.00	0.096224
93.00	0.063229
96.00	0.032517
99.00	0.049953
102.00	0.022264
105.00	0.032769
108.00	0.023302
111.00	0.049903
114.00	0.025587
117.00	0.006680
120.00	-0.027818
123.00	-0.021919
126.00	-0.053795
129.00	-0.054454
132.00	-0.021412
135.00	-0.025978
138.00	-0.048723
141.00	-0.047086
144.00	-0.057766
147.00	-0.083375
150.00	-0.036285
153.00	-0.002329
156.00	0.015679
159.00	0.007880
162.00	0.041734
165.00	0.021845
168.00	0.037166
171.00	0.026782
174.00	0.066249
177.00	0.016033
183.00	0.016033
186.00	0.066249
189.00	0.026782
192.00	0.037166
195.00	0.021845
198.00	0.041734
201.00	0.007880
204.00	0.015679
207.00	-0.002329
210.00	-0.036285
213.00	-0.083375
216.00	-0.057766
219.00	-0.047086
222.00	-0.048723
225.00	-0.025978
228.00	-0.021412
231.00	-0.054454
234.00	-0.053795
237.00	-0.021919
240.00	-0.027818
243.00	0.006680
246.00	0.025587
249.00	0.049903
252.00	0.023302
255.00	0.032769
258.00	0.022264
261.00	0.049953
264.00	0.032517
267.00	0.063229
270.00	0.096224
273.00	0.093202
276.00	0.062621
279.00	0.010084
282.00	0.074129
285.00	0.073258
288.00	0.045654
291.00	0.060520
294.00	0.038687
297.00	0.010859
300.00	0.039857
303.00	0.030574
306.00	-0.005007
309.00	-0.013244
312.00	0.003621
315.00	-0.022936
318.00	-0.040146
321.00	-0.041084
324.00	-0.047419
327.00	-0.041880
330.00	-0.051970
333.00	-0.049854
336.00	-0.036226
339.00	-0.056717
342.00	-0.065082
345.00	-0.040559
348.00	-0.051363
351.00	-0.067106
354.00	-0.024077
357.00	-0.030566
360.00	-0.012683

theta 15.20
0.00	0.057990
3.00	0.036415
6.00	0.026853
9.00	-0.013599
12.00	-0.089286
