theta 12.20
84.00	39263.90	41635.40	-0.056959
87.00	41651.60	41635.40	0.000388
90.00	44417.30	41635.40	0.066816
93.00	47334.00	41635.40	0.136871
96.00	46938.20	41635.40	0.127363
99.00	47937.40	41635.40	0.151362
102.00	45756.70	41635.40	0.098986
105.00	44092.60	41635.40	0.059017
108.00	41476.00	41635.40	-0.003829
111.00	40939.60	41635.40	-0.016712
114.00	35964.60	41635.40	-0.136201
117.00	34848.50	41635.40	-0.163007
120.00	36237.80	41635.40	-0.129639
123.00	37538.00	41635.40	-0.098410
126.00	38357.20	41635.40	-0.078736
129.00	41627.50	41635.40	-0.000189
132.00	44216.30	41635.40	0.061989
135.00	42682.70	41635.40	0.025155
138.00	44026.00	41635.40	0.057419
141.00	43166.40	41635.40	0.036773
144.00	42727.20	41635.40	0.026224
147.00	41227.20	41635.40	-0.009803
150.00	43731.40	41635.40	0.050343
153.00	42736.10	41635.40	0.026438
156.00	40794.10	41635.40	-0.020206
159.00	40183.70	41635.40	-0.034868
162.00	41150.60	41635.40	-0.011642
165.00	39757.20	41635.40	-0.045111
168.00	40902.50	41635.40	-0.017603
171.00	43015.60	41635.40	0.033149
174.00	42385.40	41635.40	0.018014
177.00	40704.30	41635.40	-0.022364
180.00	43771.60	41635.40	0.051308
183.00	40704.30	41635.40	-0.022364
186.00	42385.40	41635.40	0.018014
189.00	43015.60	41635.40	0.033149
192.00	40902.50	41635.40	-0.017603
195.00	39757.20	41635.40	-0.045111
198.00	41150.60	41635.40	-0.011642
201.00	40183.70	41635.40	-0.034868
204.00	40794.10	41635.40	-0.020206
207.00	42736.10	41635.40	0.026438
210.00	43731.40	41635.40	0.050343
213.00	41227.20	41635.40	-0.009803
216.00	42727.20	41635.40	0.026224
219.00	43166.40	41635.40	0.036773
222.00	44026.00	41635.40	0.057419
225.00	42682.70	41635.40	0.025155
228.00	44216.30	41635.40	0.061989
231.00	41627.50	41635.40	-0.000189
234.00	38357.20	41635.40	-0.078736
237.00	37538.00	41635.40	-0.098410
240.00	36237.80	41635.40	-0.129639
243.00	34848.50	41635.40	-0.163007
246.00	35964.60	41635.40	-0.136201
249.00	40939.60	41635.40	-0.016712
252.00	41476.00	41635.40	-0.003829
255.00	44092.60	41635.40	0.059017
258.00	45756.70	41635.40	0.098986
261.00	47937.40	41635.40	0.151362
264.00	46938.20	41635.40	0.127363
267.00	47334.00	41635.40	0.136871
270.00	44417.30	41635.40	0.066816
273.00	41651.60	41635.40	0.000388
276.00	39263.90	41635.40	-0.056959
279.00	37495.90	41635.40	-0.099423
282.00	36756.50	41635.40	-0.117181
285.00	38312.80	41635.40	-0.079802
288.00	40008.00	41635.40	-0.039088
291.00	40816.60	41635.40	-0.019666
294.00	39252.90	41635.40	-0.057223
297.00	39453.80	41635.40	-0.052396
300.00	40985.50	41635.40	-0.015608
303.00	40961.20	41635.40	-0.016193
306.00	40722.40	41635.40	-0.021928
309.00	43299.20	41635.40	0.039962
312.00	44613.70	41635.40	0.071534
315.00	43848.00	41635.40	0.053142
318.00	43764.00	41635.40	0.051126
321.00	41104.10	41635.40	-0.012760
