Theta Phi Col1 Col2 Intensity
39.0 222.0 110210.1 84626.9 0.14510857499999996
39.0 225.0 106057.2 84626.9 0.10584612500000001
39.0 228.0 107009.0 84626.9 0.07256545
39.0 231.0 116931.3 84626.9 0.10395685
39.0 234.0 118561.5 84626.9 0.14145425
39.0 237.0 117420.0 84626.9 0.125379125
39.0 240.0 124296.3 84626.9 0.13110189999999997
39.0 243.0 116680.6 84626.9 0.11711919999999999
39.0 246.0 118153.4 84626.9 0.038005024999999984
39.0 249.0 127570.0 84626.9 0.05283289999999998
39.0 252.0 115371.4 84626.9 0.06425515
39.0 255.0 121098.4 84626.9 -0.024578225
39.0 258.0 114889.5 84626.9 -0.10171682499999998
39.0 261.0 109786.6 84626.9 -0.09837537500000001
39.0 264.0 104463.9 84626.9 -0.09416119999999999
39.0 267.0 109156.3 84626.9 -0.059378825000000024
39.0 270.0 112825.0 84626.9 -0.06830619999999998
39.0 273.0 117166.8 84626.9 -0.06511480000000003
39.0 276.0 116530.5 84626.9 0.03625785
39.0 279.0 114297.9 84626.9 -0.04086925
39.0 282.0 115358.6 84626.9 -0.0578672
39.0 285.0 103551.0 84626.9 -0.05597635000000003
39.0 288.0 118320.6 84626.9 -0.07652795
39.0 291.0 98072.4 84626.9 -0.156112125
39.0 294.0 99409.0 84626.9 -0.09667132499999997
39.0 297.0 105423.8 84626.9 -0.054670649999999994
39.0 300.0 102275.0 84626.9 -0.0480354
39.0 303.0 97154.7 84626.9 0.008881150000000004
39.0 306.0 98868.3 84626.9 -0.0232232
39.0 309.0 98868.3 84626.9 0.016032399999999992
39.0 312.0 98868.3 84626.9 0.14510857499999996
39.0 315.0 98868.3 84626.9 0.105846125
39.0 318.0 98868.3 84626.9 0.07256544999999999
39.0 321.0 91026.9 84626.9 0.10395685000000003
39.0 324.0 104760.1 84626.9 0.14145425
39.0 327.0 97418.1 84626.9 0.125379125
39.0 330.0 104155.7 84626.9 0.1311019
39.0 333.0 103707.3 84626.9 0.11711919999999999
39.0 336.0 92263.4 84626.9 0.03800502499999997
39.0 339.0 88009.8 84626.9 0.05283289999999998
39.0 342.0 86422.1 84626.9 0.06425515
39.0 345.0 83586.3 84626.9 -0.024578224999999992
39.0 348.0 72444.2 84626.9 -0.10171682499999997
39.0 351.0 76744.0 84626.9 -0.09837537500000003
39.0 354.0 72683.1 84626.9 -0.09416119999999999
39.0 357.0 78944.0 84626.9 -0.059378825
42.0 0.0 69176.2 78875.9 -0.12648427500000003
42.0 3.0 76459.6 78875.9 -0.058778675000000016
42.0 6.0 71492.7 78875.9 -0.012591124999999991
42.0 9.0 76519.2 78875.9 0.006264475000000003
42.0 12.0 61284.0 78875.9 -0.11851085000000003
42.0 15.0 58937.0 78875.9 -0.1249582
42.0 18.0 61235.6 78875.9 -0.12243917499999998
42.0 21.0 51835.1 78875.9 -0.1291255
42.0 24.0 62353.2 78875.9 -0.03982344999999999
42.0 27.0 56578.3 78875.9 -0.11157705000000001
42.0 30.0 58551.4 78875.9 -0.02653597499999998
42.0 33.0 64357.6 78875.9 0.022847650000000018
42.0 36.0 57136.4 78875.9 0.00022802499999999466
42.0 39.0 64841.1 78875.9 0.020081625000000013
42.0 42.0 72289.8 78875.9 0.08178755
42.0 45.0 75766.6 78875.9 0.19998137500000002
42.0 48.0 80775.9 78875.9 0.22986655
42.0 51.0 72844.3 78875.9 0.1445418
42.0 54.0 73792.9 78875.9 0.18554542499999999
42.0 57.0 78812.7 78875.9 0.20849667500000005
42.0 60.0 58611.0 78875.9 0.10433624999999999
42.0 63.0 64345.5 78875.9 0.09153279999999997
42.0 66.0 52201.2 78875.9 0.005163375000000029
42.0 69.0 55781.5 78875.9 -0.009459675
42.0 72.0 47121.5 78875.9 -0.012889125000000005
42.0 75.0 55141.4 78875.9 -0.01440415000000003
42.0 78.0 48122.0 78875.9 -0.04478255000000001
42.0 81.0 47969.8 78875.9 -0.13640577500000003
42.0 84.0 50558.2 78875.9 -0.055056775
42.0 87.0 47302.8 78875.9 -0.054920400000000015
42.0 90.0 44479.0 78875.9 -0.12648427500000003
42.0 93.0 46189.4 78875.9 -0.05877867500000001
42.0 96.0 55663.0 78875.9 -0.012591125000000007
42.0 99.0 54347.4 78875.9 0.006264475000000003
42.0 102.0 41790.2 78875.9 -0.11851085000000001
42.0 105.0 45528.1 78875.9 -0.12495819999999999
42.0 108.0 48191.1 78875.9 -0.12243917499999998
42.0 111.0 47456.5 78875.9 -0.12912549999999998
42.0 114.0 51445.9 78875.9 -0.03982344999999999
42.0 117.0 42378.6 78875.9 -0.11157705
42.0 120.0 54753.4 78875.9 -0.026535974999999982
42.0 123.0 55655.7 78875.9 0.02284765000000002
42.0 126.0 56779.2 78875.9 0.00022802499999999282
42.0 129.0 56779.2 78875.9 0.02008162499999998
42.0 132.0 62388.8 78875.9 0.08178755000000001
42.0 135.0 71599.5 78875.9 0.19998137500000004
42.0 138.0 74514.2 78875.9 0.22986655000000003
42.0 141.0 62445.0 78875.9 0.1445418
42.0 144.0 75318.5 78875.9 0.18554542499999999
42.0 147.0 72193.9 78875.9 0.20849667500000008
42.0 150.0 67059.1 78875.9 0.10433624999999999
42.0 153.0 66585.9 78875.9 0.09153279999999998
42.0 156.0 59907.0 78875.9 0.005163375000000029
42.0 159.0 58542.9 78875.9 -0.009459675
42.0 162.0 66816.3 78875.9 -0.012889124999999998
42.0 165.0 57769.7 78875.9 -0.014404150000000015
42.0 168.0 62468.9 78875.9 -0.04478255
42.0 171.0 54187.7 78875.9 -0.13640577500000003
42.0 174.0 58822.5 78875.9 -0.05505677500000001
42.0 177.0 69535.6 78875.9 -0.054920400000000015
42.0 180.0 58404.0 78875.9 -0.12648427500000003
42.0 183.0 64543.2 78875.9 -0.05877867500000002
42.0 186.0 71464.3 78875.9 -0.01259112500000001
42.0 189.0 64084.0 78875.9 0.006264475000000003
42.0 192.0 65394.5 78875.9 -0.11851085000000001
42.0 195.0 65214.7 78875.9 -0.12495820000000002
42.0 198.0 62981.2 78875.9 -0.12243917499999998
42.0 201.0 74607.3 78875.9 -0.1291255
42.0 204.0 79117.2 78875.9 -0.039823449999999996
42.0 207.0 74763.5 78875.9 -0.11157705
42.0 210.0 85775.1 78875.9 -0.026535974999999986
42.0 213.0 91247.3 78875.9 0.022847650000000018
42.0 216.0 92019.9 78875.9 0.00022802499999999466
42.0 219.0 86810.3 78875.9 0.020081625000000006
42.0 222.0 90428.1 78875.9 0.08178755
42.0 225.0 99622.7 78875.9 0.19998137500000002
42.0 228.0 104886.2 78875.9 0.22986655000000006
42.0 231.0 107012.9 78875.9 0.14454179999999997
42.0 234.0 100156.7 78875.9 0.18554542499999999
42.0 237.0 112767.7 78875.9 0.20849667500000005
42.0 240.0 112668.2 78875.9 0.10433624999999999
42.0 243.0 100661.7 78875.9 0.09153279999999997
42.0 246.0 102575.1 78875.9 0.005163375000000007
42.0 249.0 110765.5 78875.9 -0.009459675
42.0 252.0 115368.9 78875.9 -0.012889124999999989
42.0 255.0 114122.8 78875.9 -0.014404150000000015
42.0 258.0 112550.2 78875.9 -0.04478255000000001
42.0 261.0 96372.9 78875.9 -0.136405775
42.0 264.0 114988.9 78875.9 -0.05505677499999999
42.0 267.0 108271.3 78875.9 -0.054920400000000036
42.0 270.0 107828.0 78875.9 -0.126484275
42.0 273.0 114349.7 78875.9 -0.05877867500000004
42.0 276.0 110177.8 78875.9 -0.012591125000000007
42.0 279.0 123536.5 78875.9 0.006264474999999988
42.0 282.0 115876.1 78875.9 -0.11851085000000003
42.0 285.0 108477.2 78875.9 -0.12495820000000002
42.0 288.0 102968.2 78875.9 -0.122439175
42.0 291.0 101310.9 78875.9 -0.1291255
42.0 294.0 109023.7 78875.9 -0.03982345
42.0 297.0 111173.0 78875.9 -0.11157705
42.0 300.0 106163.7 78875.9 -0.026535975
42.0 303.0 108927.5 78875.9 0.02284765000000002
42.0 306.0 109071.1 78875.9 0.00022802499999997986
42.0 309.0 109617.2 78875.9 0.020081624999999992
42.0 312.0 107244.1 78875.9 0.08178755000000001
42.0 315.0 123461.4 78875.9 0.19998137500000007
42.0 318.0 115310.2 78875.9 0.22986655000000003
42.0 321.0 113422.9 78875.9 0.14454179999999997
42.0 324.0 114026.3 78875.9 0.18554542499999999
42.0 327.0 105635.4 78875.9 0.20849667500000005
42.0 330.0 111460.2 78875.9 0.10433624999999999
42.0 333.0 108023.5 78875.9 0.0915328
42.0 336.0 105813.3 78875.9 0.005163375000000011
42.0 339.0 87362.6 78875.9 -0.009459675000000011
42.0 342.0 87122.7 78875.9 -0.012889124999999996
42.0 345.0 85105.4 78875.9 -0.014404149999999989
42.0 348.0 82415.9 78875.9 -0.04478255
42.0 351.0 73988.9 78875.9 -0.13640577500000003
42.0 354.0 76992.2 78875.9 -0.05505677500000002
42.0 357.0 75792.1 78875.9 -0.0549204
45.0 0.0 70734.6 77479.6 -0.020325199999999998
45.0 3.0 82307.0 77479.6 0.04588830000000003
45.0 6.0 79970.3 77479.6 0.046348250000000014
45.0 9.0 83813.4 77479.6 0.01729112500000001
45.0 12.0 64766.3 77479.6 0.004114550000000001
45.0 15.0 69885.9 77479.6 -0.059556375
45.0 18.0 76830.7 77479.6 -0.07786309999999996
45.0 21.0 69243.7 77479.6 -0.008795125000000011
45.0 24.0 71498.3 77479.6 -0.014291174999999993
45.0 27.0 66875.3 77479.6 -0.05552407500000003
45.0 30.0 68434.1 77479.6 -0.028313925000000004
45.0 33.0 49873.5 77479.6 -0.10666215
45.0 36.0 63489.2 77479.6 -0.05187062499999998
45.0 39.0 70596.9 77479.6 0.00676415
45.0 42.0 65037.6 77479.6 0.006567300000000005
45.0 45.0 71484.0 77479.6 0.081960375
45.0 48.0 71484.0 77479.6 0.084458175
45.0 51.0 78749.8 77479.6 0.1331221
45.0 54.0 69025.2 77479.6 0.08365065000000002
45.0 57.0 57541.9 77479.6 0.020805525
45.0 60.0 67156.9 77479.6 0.08964452500000002
45.0 63.0 66973.2 77479.6 0.05459869999999998
45.0 66.0 53436.6 77479.6 -0.09273582499999998
45.0 69.0 47147.3 77479.6 0.008851675
45.0 72.0 49229.0 77479.6 -0.089600075
45.0 75.0 57299.2 77479.6 -0.04289177499999999
45.0 78.0 62240.5 77479.6 0.03474622499999999
45.0 81.0 56748.0 77479.6 0.006717549999999998
45.0 84.0 55164.3 77479.6 -0.0056442249999999914
45.0 87.0 56685.2 77479.6 0.019900475000000015
45.0 90.0 59971.4 77479.6 -0.02032519999999999
45.0 93.0 62304.8 77479.6 0.045888300000000014
45.0 96.0 63812.9 77479.6 0.046348250000000014
45.0 99.0 55857.8 77479.6 0.017291125000000008
45.0 102.0 59314.4 77479.6 0.004114549999999998
45.0 105.0 50278.9 77479.6 -0.059556375000000016
45.0 108.0 49592.4 77479.6 -0.07786309999999996
45.0 111.0 53832.9 77479.6 -0.008795125000000008
45.0 114.0 53975.2 77479.6 -0.01429117499999999
45.0 117.0 54151.2 77479.6 -0.05552407500000003
45.0 120.0 53661.3 77479.6 -0.02831392500000001
45.0 123.0 53814.2 77479.6 -0.10666215000000001
45.0 126.0 51023.1 77479.6 -0.05187062499999999
45.0 129.0 57396.2 77479.6 0.006764149999999995
45.0 132.0 56173.5 77479.6 0.006567300000000002
45.0 135.0 65949.3 77479.6 0.081960375
45.0 138.0 55197.9 77479.6 0.084458175
45.0 141.0 59969.9 77479.6 0.1331221
45.0 144.0 59452.9 77479.6 0.08365065000000002
45.0 147.0 62412.5 77479.6 0.020805525000000005
45.0 150.0 60627.3 77479.6 0.08964452500000002
45.0 153.0 58394.0 77479.6 0.05459869999999998
45.0 156.0 52967.9 77479.6 -0.092735825
45.0 159.0 59511.3 77479.6 0.008851675000000014
45.0 162.0 53009.2 77479.6 -0.089600075
45.0 165.0 53106.5 77479.6 -0.04289177499999999
45.0 168.0 61996.6 77479.6 0.034746225
45.0 171.0 69249.7 77479.6 0.006717549999999994
45.0 174.0 60920.6 77479.6 -0.005644224999999999
45.0 177.0 61554.5 77479.6 0.019900475
45.0 180.0 63710.2 77479.6 -0.02032519999999999
45.0 183.0 71743.9 77479.6 0.04588830000000002
45.0 186.0 68327.9 77479.6 0.046348250000000014
45.0 189.0 73396.4 77479.6 0.017291125
45.0 192.0 78548.8 77479.6 0.004114550000000004
45.0 195.0 73043.7 77479.6 -0.059556375
45.0 198.0 66283.9 77479.6 -0.07786309999999995
45.0 201.0 79081.4 77479.6 -0.008795124999999996
45.0 204.0 77413.5 77479.6 -0.014291175000000012
45.0 207.0 76563.7 77479.6 -0.05552407500000003
45.0 210.0 81256.9 77479.6 -0.02831392499999999
45.0 213.0 77789.1 77479.6 -0.10666215000000001
45.0 216.0 85443.0 77479.6 -0.05187062499999998
45.0 219.0 83620.1 77479.6 0.0067641499999999966
45.0 222.0 88304.9 77479.6 0.006567300000000009
45.0 225.0 93564.4 77479.6 0.08196037499999999
45.0 228.0 95449.5 77479.6 0.08445817500000001
45.0 231.0 104007.0 77479.6 0.1331221
45.0 234.0 100710.7 77479.6 0.08365065000000002
45.0 237.0 104205.5 77479.6 0.020805525000000005
45.0 240.0 113156.9 77479.6 0.089644525
45.0 243.0 101492.6 77479.6 0.054598699999999965
45.0 246.0 93078.2 77479.6 -0.09273582500000002
45.0 249.0 137914.9 77479.6 0.008851675000000003
45.0 252.0 103671.4 77479.6 -0.089600075
45.0 255.0 107891.5 77479.6 -0.042891774999999986
45.0 258.0 114780.7 77479.6 0.034746225
45.0 261.0 104629.8 77479.6 0.006717550000000013
45.0 264.0 116027.0 77479.6 -0.0056442250000000044
45.0 267.0 109288.3 77479.6 0.019900475000000015
45.0 270.0 116194.3 77479.6 -0.020325200000000005
45.0 273.0 113705.5 77479.6 0.045888300000000014
45.0 276.0 117037.9 77479.6 0.046348250000000014
45.0 279.0 108446.5 77479.6 0.017291125
45.0 282.0 112672.9 77479.6 0.004114549999999989
45.0 285.0 103968.0 77479.6 -0.059556375000000016
45.0 288.0 95739.4 77479.6 -0.07786309999999999
45.0 291.0 109582.1 77479.6 -0.008795125000000004
45.0 294.0 104940.6 77479.6 -0.014291175000000003
45.0 297.0 94583.0 77479.6 -0.05552407500000004
45.0 300.0 97894.4 77479.6 -0.02831392500000002
45.0 303.0 97719.7 77479.6 -0.10666215
45.0 306.0 94354.6 77479.6 -0.051870625000000004
45.0 309.0 96415.6 77479.6 0.006764150000000002
45.0 312.0 101426.5 77479.6 0.006567300000000005
45.0 315.0 97661.1 77479.6 0.081960375
45.0 318.0 113240.7 77479.6 0.08445817500000001
45.0 321.0 102216.9 77479.6 0.1331221
45.0 324.0 102753.0 77479.6 0.08365065000000003
45.0 327.0 89975.5 77479.6 0.020805525000000005
45.0 330.0 92550.9 77479.6 0.08964452500000002
45.0 333.0 93165.5 77479.6 0.054598699999999965
45.0 336.0 77415.8 77479.6 -0.092735825
45.0 339.0 74843.8 77479.6 0.008851674999999984
45.0 342.0 74721.8 77479.6 -0.089600075
45.0 345.0 72834.4 77479.6 -0.04289177499999999
45.0 348.0 73537.8 77479.6 0.034746225
45.0 351.0 72147.6 77479.6 0.006717549999999998
45.0 354.0 69985.3 77479.6 -0.005644225000000006
45.0 357.0 78225.4 77479.6 0.019900475000000015
48.0 0.0 78654.1 74122.4 0.036814675
48.0 3.0 80738.2 74122.4 0.07693297500000001
48.0 6.0 80058.3 74122.4 0.1613757
48.0 9.0 80342.2 74122.4 0.14331222500000002
48.0 12.0 71015.6 74122.4 0.07442100000000003
48.0 15.0 71516.8 74122.4 0.020683999999999998
48.0 18.0 69023.7 74122.4 -0.013162099999999994
48.0 21.0 74723.2 74122.4 -0.004118025000000014
48.0 24.0 66961.1 74122.4 -0.02594782499999999
48.0 27.0 59058.7 74122.4 -0.057862725
48.0 30.0 55650.7 74122.4 -0.0724118
48.0 33.0 60746.8 74122.4 -0.0002790750000000027
48.0 36.0 43847.3 74122.4 -0.12065550000000001
48.0 39.0 56748.2 74122.4 -0.03740155000000002
48.0 42.0 65335.9 74122.4 -0.009466374999999997
48.0 45.0 50118.3 74122.4 -0.030664349999999993
48.0 48.0 55014.6 74122.4 -0.006439700000000011
48.0 51.0 72896.3 74122.4 0.05865054999999999
48.0 54.0 50497.2 74122.4 -0.05813622499999997
48.0 57.0 51442.4 74122.4 -0.010081225000000001
48.0 60.0 51230.3 74122.4 0.014153025000000001
48.0 63.0 62502.8 74122.4 0.03625909999999998
48.0 66.0 50717.6 74122.4 -0.047700075
48.0 69.0 47630.0 74122.4 -0.008217575000000006
48.0 72.0 37477.6 74122.4 -0.11797365
48.0 75.0 47827.7 74122.4 -0.005093525000000008
48.0 78.0 50292.2 74122.4 0.032008924999999994
48.0 81.0 49045.2 74122.4 0.051604425
48.0 84.0 41303.6 74122.4 0.010766250000000007
48.0 87.0 44506.0 74122.4 -0.0005928500000000003
48.0 90.0 57026.8 74122.4 0.03681467499999999
48.0 93.0 59533.1 74122.4 0.076932975
48.0 96.0 71857.2 74122.4 0.1613757
48.0 99.0 66087.9 74122.4 0.14331222500000002
48.0 102.0 60166.4 74122.4 0.074421
48.0 105.0 58481.3 74122.4 0.020683999999999998
48.0 108.0 50272.3 74122.4 -0.01316209999999999
48.0 111.0 49307.0 74122.4 -0.00411802500000002
48.0 114.0 44996.4 74122.4 -0.025947824999999987
48.0 117.0 47300.5 74122.4 -0.057862725000000004
48.0 120.0 43828.9 74122.4 -0.07241179999999998
48.0 123.0 57979.7 74122.4 -0.00027907500000000596
48.0 126.0 50705.8 74122.4 -0.12065550000000001
48.0 129.0 52140.3 74122.4 -0.03740155000000002
48.0 132.0 52741.2 74122.4 -0.009466375000000003
48.0 135.0 57043.2 74122.4 -0.030664349999999976
48.0 138.0 59906.7 74122.4 -0.006439699999999994
48.0 141.0 49007.8 74122.4 0.058650549999999996
48.0 144.0 51174.6 74122.4 -0.058136224999999986
48.0 147.0 56340.0 74122.4 -0.010081225000000011
48.0 150.0 54859.3 74122.4 0.014153025000000005
48.0 153.0 54428.4 74122.4 0.03625909999999999
48.0 156.0 53440.3 74122.4 -0.047700075
48.0 159.0 62929.2 74122.4 -0.008217575000000006
48.0 162.0 50066.0 74122.4 -0.11797364999999999
48.0 165.0 57489.1 74122.4 -0.0050935250000000085
48.0 168.0 54588.1 74122.4 0.03200892499999999
48.0 171.0 59772.1 74122.4 0.05160442500000001
48.0 174.0 63365.2 74122.4 0.010766250000000003
48.0 177.0 56129.1 74122.4 -0.0005928499999999938
48.0 180.0 66174.5 74122.4 0.036814674999999984
48.0 183.0 70557.9 74122.4 0.07693297500000001
48.0 186.0 70277.0 74122.4 0.16137569999999998
48.0 189.0 82694.5 74122.4 0.14331222500000002
48.0 192.0 75300.6 74122.4 0.07442100000000001
48.0 195.0 66991.0 74122.4 0.020683999999999998
48.0 198.0 71785.6 74122.4 -0.013162099999999984
48.0 201.0 68325.8 74122.4 -0.00411802500000001
48.0 204.0 80422.2 74122.4 -0.025947824999999963
48.0 207.0 79092.6 74122.4 -0.05786272499999999
48.0 210.0 88360.8 74122.4 -0.0724118
48.0 213.0 84229.8 74122.4 -0.0002790750000000064
48.0 216.0 82446.4 74122.4 -0.12065550000000003
48.0 219.0 84109.5 74122.4 -0.03740155000000002
48.0 222.0 82235.3 74122.4 -0.009466375000000004
48.0 225.0 86758.0 74122.4 -0.030664350000000007
48.0 228.0 94297.8 74122.4 -0.006439700000000019
48.0 231.0 102480.8 74122.4 0.05865054999999999
48.0 234.0 91280.8 74122.4 -0.058136224999999986
48.0 237.0 96021.0 74122.4 -0.010081225000000004
48.0 240.0 108569.8 74122.4 0.014153025000000012
48.0 243.0 99798.2 74122.4 0.03625909999999999
48.0 246.0 95189.0 74122.4 -0.04770007500000002
48.0 249.0 101401.9 74122.4 -0.008217575000000012
48.0 252.0 105382.0 74122.4 -0.11797364999999997
48.0 255.0 108917.0 74122.4 -0.005093524999999999
48.0 258.0 112031.1 74122.4 0.03200892499999999
48.0 261.0 116430.2 74122.4 0.051604425
48.0 264.0 116567.7 74122.4 0.010766250000000014
48.0 267.0 116361.5 74122.4 -0.000592849999999991
48.0 270.0 112066.0 74122.4 0.036814675000000005
48.0 273.0 113209.2 74122.4 0.07693297500000001
48.0 276.0 120857.8 74122.4 0.1613757
48.0 279.0 108093.9 74122.4 0.143312225
48.0 282.0 114036.9 74122.4 0.07442100000000003
48.0 285.0 105085.8 74122.4 0.020683999999999994
48.0 288.0 105041.8 74122.4 -0.01316209999999999
48.0 291.0 105561.8 74122.4 -0.004118025000000016
48.0 294.0 101077.3 74122.4 -0.02594782499999999
48.0 297.0 96531.7 74122.4 -0.057862725
48.0 300.0 91395.5 74122.4 -0.07241180000000001
48.0 303.0 88756.1 74122.4 -0.0002790749999999953
48.0 306.0 84733.4 74122.4 -0.12065550000000001
48.0 309.0 90823.7 74122.4 -0.03740155000000002
48.0 312.0 87108.7 74122.4 -0.009466374999999975
48.0 315.0 92358.6 74122.4 -0.03066435
48.0 318.0 79898.1 74122.4 -0.006439700000000004
48.0 321.0 81491.4 74122.4 0.05865054999999999
48.0 324.0 85059.0 74122.4 -0.05813622499999998
48.0 327.0 87665.7 74122.4 -0.01008122500000001
48.0 330.0 86490.0 74122.4 0.014153025000000008
48.0 333.0 82018.7 74122.4 0.03625909999999999
48.0 336.0 78638.4 74122.4 -0.047700075
48.0 339.0 78694.4 74122.4 -0.008217575000000003
48.0 342.0 72604.2 74122.4 -0.11797365
48.0 345.0 78452.4 74122.4 -0.005093525000000008
48.0 348.0 85680.8 74122.4 0.03200892499999998
48.0 351.0 83114.9 74122.4 0.05160442499999998
48.0 354.0 78033.7 74122.4 0.010766249999999995
48.0 357.0 75735.5 74122.4 -0.0005928499999999929
51.0 0.0 69300.8 64575.3 0.051125449999999996
51.0 3.0 80527.3 64575.3 0.10937187500000001
51.0 6.0 87957.8 64575.3 0.2519331999999999
51.0 9.0 83847.9 64575.3 0.25812642500000005
51.0 12.0 71778.8 64575.3 0.2760127499999999
51.0 15.0 62715.6 64575.3 0.021887550000000016
51.0 18.0 61209.8 64575.3 -0.045348449999999985
51.0 21.0 51939.6 64575.3 -0.003150499999999993
51.0 24.0 48373.2 64575.3 -0.126073725
51.0 27.0 45091.1 64575.3 -0.19413862499999995
51.0 30.0 43799.1 64575.3 -0.11532637499999998
51.0 33.0 50798.6 64575.3 -0.008214800000000001
51.0 36.0 54050.9 64575.3 -0.0010571749999999842
51.0 39.0 49219.9 64575.3 -0.06607124999999997
51.0 42.0 54032.6 64575.3 -0.021832524999999978
51.0 45.0 48090.2 64575.3 -0.002479850000000017
51.0 48.0 45812.8 64575.3 -0.0608537
51.0 51.0 44377.8 64575.3 -0.03781347499999998
51.0 54.0 41240.5 64575.3 -0.05667252499999998
51.0 57.0 38714.7 64575.3 -0.07166097500000002
51.0 60.0 48520.7 64575.3 0.04417112500000002
51.0 63.0 50440.5 64575.3 0.0026477999999999944
51.0 66.0 44837.0 64575.3 -0.04782069999999997
51.0 69.0 50676.1 64575.3 0.006655800000000011
51.0 72.0 42466.5 64575.3 -0.034257925
51.0 75.0 34379.0 64575.3 -0.046771749999999994
51.0 78.0 43520.7 64575.3 -0.014975800000000006
51.0 81.0 43033.2 64575.3 0.002246250000000005
51.0 84.0 41680.1 64575.3 0.03234154999999999
51.0 87.0 45369.9 64575.3 0.026357975000000002
51.0 90.0 54283.6 64575.3 0.05112544999999997
51.0 93.0 53777.1 64575.3 0.10937187500000001
51.0 96.0 60865.9 64575.3 0.25193319999999997
51.0 99.0 62880.9 64575.3 0.25812642500000005
51.0 102.0 76005.2 64575.3 0.2760127499999999
51.0 105.0 45456.2 64575.3 0.02188755
51.0 108.0 38760.1 64575.3 -0.04534844999999999
51.0 111.0 47865.2 64575.3 -0.003150500000000019
51.0 114.0 37043.1 64575.3 -0.12607372500000003
51.0 117.0 27749.0 64575.3 -0.19413862499999995
51.0 120.0 39741.8 64575.3 -0.11532637499999997
51.0 123.0 49557.2 64575.3 -0.008214800000000012
51.0 126.0 45583.4 64575.3 -0.0010571749999999992
51.0 129.0 43551.2 64575.3 -0.06607124999999998
51.0 132.0 48434.4 64575.3 -0.021832525000000005
51.0 135.0 46370.9 64575.3 -0.002479850000000017
51.0 138.0 48660.6 64575.3 -0.06085369999999998
51.0 141.0 45227.4 64575.3 -0.03781347499999998
51.0 144.0 43945.5 64575.3 -0.05667252499999999
51.0 147.0 48368.8 64575.3 -0.07166097500000004
51.0 150.0 50205.9 64575.3 0.044171125
51.0 153.0 47237.9 64575.3 0.002647799999999978
51.0 156.0 43984.5 64575.3 -0.04782070000000001
51.0 159.0 39509.2 64575.3 0.0066558000000000095
51.0 162.0 45658.5 64575.3 -0.034257925
51.0 165.0 51098.4 64575.3 -0.04677174999999999
51.0 168.0 37831.2 64575.3 -0.014975799999999977
51.0 171.0 52363.8 64575.3 0.0022462500000000126
51.0 174.0 50735.6 64575.3 0.032341549999999976
51.0 177.0 58959.9 64575.3 0.026357975000000006
51.0 180.0 56017.3 64575.3 0.05112544999999999
51.0 183.0 59554.0 64575.3 0.10937187500000002
51.0 186.0 68900.4 64575.3 0.25193319999999997
51.0 189.0 70669.6 64575.3 0.25812642500000005
51.0 192.0 65505.3 64575.3 0.2760127499999999
51.0 195.0 60880.0 64575.3 0.021887550000000013
51.0 198.0 60332.6 64575.3 -0.045348449999999985
51.0 201.0 64579.4 64575.3 -0.0031504999999999966
51.0 204.0 58972.6 64575.3 -0.126073725
51.0 207.0 65001.1 64575.3 -0.19413862499999995
51.0 210.0 64711.4 64575.3 -0.11532637499999995
51.0 213.0 66993.8 64575.3 -0.008214800000000008
51.0 216.0 71333.2 64575.3 -0.0010571749999999953
51.0 219.0 66386.4 64575.3 -0.06607125
51.0 222.0 75008.5 64575.3 -0.02183252499999998
51.0 225.0 82007.3 64575.3 -0.002479850000000009
51.0 228.0 73270.3 64575.3 -0.06085370000000002
51.0 231.0 80641.1 64575.3 -0.03781347499999998
51.0 234.0 81891.0 64575.3 -0.056672525
51.0 237.0 86190.9 64575.3 -0.07166097500000004
51.0 240.0 90958.1 64575.3 0.04417112499999999
51.0 243.0 86645.8 64575.3 0.002647799999999978
51.0 246.0 87707.9 64575.3 -0.047820699999999966
51.0 249.0 93186.7 64575.3 0.006655800000000001
51.0 252.0 90643.5 64575.3 -0.034257925
51.0 255.0 91749.2 64575.3 -0.04677174999999999
51.0 258.0 96876.4 64575.3 -0.014975799999999984
51.0 261.0 96776.2 64575.3 0.002246250000000005
51.0 264.0 93801.2 64575.3 0.03234154999999997
51.0 267.0 83043.5 64575.3 0.02635797500000003
51.0 270.0 95303.2 64575.3 0.05112544999999996
51.0 273.0 98164.8 64575.3 0.10937187500000002
51.0 276.0 109826.5 64575.3 0.2519331999999999
51.0 279.0 108706.7 64575.3 0.25812642500000005
51.0 282.0 107344.4 64575.3 0.2760127499999999
51.0 285.0 100767.7 64575.3 0.02188755
51.0 288.0 93133.2 64575.3 -0.04534844999999999
51.0 291.0 95437.0 64575.3 -0.003150500000000004
51.0 294.0 86453.1 64575.3 -0.126073725
51.0 297.0 78602.9 64575.3 -0.194138625
51.0 300.0 83569.7 64575.3 -0.11532637499999995
51.0 303.0 87134.7 64575.3 -0.008214800000000001
51.0 306.0 86455.0 64575.3 -0.0010571750000000029
51.0 309.0 80799.3 64575.3 -0.06607125
51.0 312.0 68511.0 64575.3 -0.021832524999999978
51.0 315.0 80686.8 64575.3 -0.0024798500000000018
51.0 318.0 69943.2 64575.3 -0.06085369999999998
51.0 321.0 77740.8 64575.3 -0.03781347499999997
51.0 324.0 77453.5 64575.3 -0.05667252499999999
51.0 327.0 65535.4 64575.3 -0.07166097500000002
51.0 330.0 76508.3 64575.3 0.044171125000000006
51.0 333.0 67934.4 64575.3 0.0026477999999999853
